city,region,address,population,timezone,geo_lat,geo_lon,fias_id
Кодинск,Красноярский,"Красноярский край, г Кодинск",14835,UTC+7,58.6032644,99.1797962,a97aba0e-9624-4e6c-8296-4e5fa103ddf0
Красноярск,Красноярский,г Красноярск,973826,UTC+7,56.0093879,92.8524806,9b968c73-f4d4-4012-8da8-3dacd4d4c1bd
Лесосибирск,Красноярский,"Красноярский край, г Лесосибирск",61146,UTC+7,58.221681,92.5037872,2ddd48d6-e95b-4972-a34e-8586ed507763
Минусинск,Красноярский,"Красноярский край, г Минусинск",71171,UTC+7,53.7104586,91.6872907,5cfaf0c0-8f59-4321-9a5b-4b1c51b3779f
Назарово,Красноярский,"Красноярский край, г Назарово",52829,UTC+7,56.0113799,90.4168775,ab0a1754-5ba1-48bb-8960-475c7fbc9feb
Норильск,Красноярский,"Красноярский край, г Норильск",175301,UTC+7,69.3489978,88.2009846,d301a980-4a45-4066-9a20-4e783856a562
Сосновоборск,Красноярский,"Красноярский край, г Сосновоборск",33090,UTC+7,56.1202647,93.3354121,a139c8ba-831e-4ee5-87a9-1eead6984288
Ужур,Красноярский,"Красноярский край, г Ужур",16079,UTC+7,55.3141969,89.8333918,2730ee56-f5f7-472d-9e58-04c0b692bb8d
Уяр,Красноярский,"Красноярский край, г Уяр",12666,UTC+7,55.8131263,94.3282601,aab80404-c16d-43b2-92d4-eb06639f37c2
Шарыпово,Красноярский,"Красноярский край, г Шарыпово",38570,UTC+7,55.5389739,89.1801044,e21e9175-86f9-4e24-b129-abdee0f956dc
Барабинск,Новосибирская,"Новосибирская обл, Барабинский р-н, г Барабинск",30250,UTC+7,55.35146,78.3464506,0133a54d-617a-4682-8885-e22c85588be8
Бердск,Новосибирская,"Новосибирская обл, г Бердск",98809,UTC+7,54.7582156,83.1070605,fd0191f4-4687-42d9-be64-4ebc7824bd08
Болотное,Новосибирская,"Новосибирская обл, г Болотное",16969,UTC+7,55.6692421,84.3906889,7e18e6d0-f7e1-4ada-a845-cc7ab5431a1a
Искитим,Новосибирская,"Новосибирская обл, г Искитим",60072,UTC+7,54.6267603,83.2951244,6965fcac-b7e4-4cab-ab35-a591ed65edf5
Карасук,Новосибирская,"Новосибирская обл, г Карасук",28929,UTC+7,53.7343189,78.0422967,23d59dbe-1aed-4564-84da-fe921f9ce294
Каргат,Новосибирская,"Новосибирская обл, г Каргат",10620,UTC+7,55.1945666,80.2829495,f3a2db25-007e-4830-b460-e763ced3a642
Куйбышев,Новосибирская,"Новосибирская обл, Куйбышевский р-н, г Куйбышев",47278,UTC+7,55.4685094,78.3242048,1b70e712-092e-4c45-9984-af3a2c7cfdd7
Купино,Новосибирская,"Новосибирская обл, г Купино",15448,UTC+7,54.366055,77.2973368,b1467e32-e362-4e64-b5d7-0d7deba77505
Новосибирск,Новосибирская,г Новосибирск,1498921,UTC+7,55.028191,82.9211489,8dea00e3-9aab-4d8e-887c-ef2aaa546456
Обь,Новосибирская,"Новосибирская обл, г Обь",26137,UTC+7,54.9945576,82.6937181,8571e389-8c43-4c36-afae-b532d078c928
Татарск,Новосибирская,"Новосибирская обл, Татарский р-н, г Татарск",26114,UTC+7,55.2146167,75.9739914,17f3169d-63c5-4c04-9395-298333f7e0f4
Тогучин,Новосибирская,"Новосибирская обл, г Тогучин",21531,UTC+7,55.2251631,84.4104118,579da04d-579c-4ef7-8f84-aa63088be55b
Черепаново,Новосибирская,"Новосибирская обл, г Черепаново",19346,UTC+7,54.2206476,83.3724521,e849dc37-0f3b-4a66-8f0e-780c75927025
Чулым,Новосибирская,"Новосибирская обл, г Чулым",11964,UTC+7,55.0906867,80.9592508,bd136162-7404-4915-b456-239426f78b94
Исилькуль,Омская,"Омская обл, г Исилькуль",25905,UTC+6,54.9096002,71.2816284,097baa31-3a80-4fea-b34b-c613fbd8730e
Калачинск,Омская,"Омская обл, г Калачинск",24000,UTC+6,55.0598155,74.5653644,fc59f020-5c8e-45e8-baf5-c9069a61e4a9
Называевск,Омская,"Омская обл, г Называевск",12119,UTC+6,55.5689323,71.3503426,db2e2372-fed9-426b-a861-e64e2201f225
Омск,Омская,г Омск,1154000,UTC+6,54.9848566,73.3674517,140e31da-27bf-4519-9ea0-6185d681d44e
Тара,Омская,"Омская обл, г Тара",26664,UTC+6,56.9160511,74.3649194,191443b9-a283-4368-a09d-0a98f16c7dc5
Тюкалинск,Омская,"Омская обл, г Тюкалинск",12050,UTC+6,55.8703415,72.1954747,10959db6-8297-49eb-93e9-2bb7641898ce
Асино,Томская,"Томская обл, г Асино",25614,UTC+7,56.9907085,86.1765257,8540435c-3516-4d00-a7e5-213165da85e5
Кедровый,Томская,"Томская обл, г Кедровый",2451,UTC+7,57.561869,79.5677821,59cb7e41-b681-40c8-97f2-13374a397867
Колпашево,Томская,"Томская обл, г Колпашево",24126,UTC+7,58.3114253,82.9025829,c29a885f-a8c8-43b4-aecd-d439d36f5e47
Северск,Томская,"Томская обл, г Северск",108466,UTC+7,56.6031285,84.8809926,53c22352-eb6f-4163-a4d1-385d64561d2f
Стрежевой,Томская,"Томская обл, г Стрежевой",42216,UTC+7,60.732895,77.604122,0a0fe1fc-8aab-4ff3-a2a3-971ee4fcd27f
Томск,Томская,г Томск,522940,UTC+7,56.4845804,84.9481582,e3b0eae8-a4ce-4779-ae04-5c0797de66be
Ак-Довурак,Тыва,"Респ Тыва, г Ак-Довурак",13469,UTC+7,51.178452,90.5985129,7e4932c1-2db8-4fee-9997-655d837e70e1
Кызыл,Тыва,г Кызыл,109906,UTC+7,51.7191047,94.4376882,8df8c56f-a46e-438f-a85b-a9b18ad4fc77
Туран,Тыва,"Респ Тыва, г Туран",4988,UTC+7,52.1449619,93.9173396,224d11db-b006-4774-92eb-7fa5b870acbe
Чадан,Тыва,"Респ Тыва, г Чадан",9037,UTC+7,51.2844502,91.5788609,2f1dec2a-2206-47fa-9620-1db182968112
Шагонар,Тыва,"Респ Тыва, г Шагонар",10958,UTC+7,51.5346393,92.9199675,a2095706-c501-479c-903a-695b78af1f36
Абаза,Хакасия,"Респ Хакасия, г Абаза",17111,UTC+7,52.6516647,90.0885686,a369b520-09b4-49b2-b28c-61c9146153e6
Абакан,Хакасия,г Абакан,165183,UTC+7,53.7223325,91.4436721,42a02e11-a337-4d50-8596-fc76dae7c62a
Саяногорск,Хакасия,"Респ Хакасия, г Саяногорск",49889,UTC+7,53.1008083,91.4122454,f89db729-bbfa-4d64-b8d5-ecafbec0733d
Сорск,Хакасия,"Респ Хакасия, г Сорск",12140,UTC+7,54.0002888,90.2594446,bf626532-9e6c-4365-801e-c1d297ab40f0
Черногорск,Хакасия,"Респ Хакасия, г Черногорск",72117,UTC+7,53.8259342,91.3260229,2e3ec6d8-3835-4c57-9fbc-7e61b58a03a3
Далматово,Курганская,"Курганская обл, г Далматово",13913,UTC+5,56.262114,62.9387011,7a5390a0-3cde-4616-92f4-8f59b9a4ad5c
Катайск,Курганская,"Курганская обл, г Катайск",14017,UTC+5,56.290809,62.5800359,a0d524d7-5863-4a73-be5b-c165ad2f5e74
Курган,Курганская,г Курган,333640,UTC+5,55.4443883,65.3161963,3bbda77d-ba3f-4457-9d44-c440815cda89
Куртамыш,Курганская,"Курганская обл, г Куртамыш",17098,UTC+5,54.9368539,64.4203722,167681ea-0c54-48e2-8c4b-c03f71c9c248
Макушино,Курганская,"Курганская обл, г Макушино",8337,UTC+5,55.2153947,67.2451705,fe024a51-2da6-4ce6-b727-493a829741ad
Петухово,Курганская,"Курганская обл, г Петухово",11291,UTC+5,55.0650077,67.8873408,a476869f-895d-4764-8c88-c406a092f124
Шадринск,Курганская,"Курганская обл, г Шадринск",77744,UTC+5,56.0870344,63.6297182,7870abeb-8b0f-4899-920b-3ab8ff6024c0
Шумиха,Курганская,"Курганская обл, г Шумиха",17821,UTC+5,55.2280246,63.2901272,79685d02-4ac3-42a0-905d-f123918ca296
Щучье,Курганская,"Курганская обл, г Щучье",10971,UTC+5,55.2087637,62.7478548,a7b4ee16-32cf-4f35-b1c7-f7ab4e458823
Алапаевск,Свердловская,"Свердловская обл, г Алапаевск",38198,UTC+5,57.8475571,61.6693817,a4ab722e-453a-4aed-bb73-728a05e2e27f
Арамиль,Свердловская,"Свердловская обл, Сысертский р-н, г Арамиль",14227,UTC+5,56.694632,60.8343125,c99ffa11-6b7e-4040-9f9e-baa1eeca8a91
Артемовский,Свердловская,"Свердловская обл, г Артемовский",32878,UTC+5,57.3384177,61.8947443,fdc6b0ad-4096-43e7-a2e9-16404d2e1f68
Асбест,Свердловская,"Свердловская обл, г Асбест",70067,UTC+5,57.0052277,61.4581156,f5fb13f3-c7d2-4075-821b-9cca03f1ae12
Березовский,Свердловская,"Свердловская обл, г Березовский",51583,UTC+5,56.9095924,60.8180907,adf5df2b-2c2e-45a9-b971-05550353cf43
Богданович,Свердловская,"Свердловская обл, Богдановичский р-н, г Богданович",31752,UTC+5,56.7764795,62.0463679,0c5ca223-c100-4d91-b89b-33a59ba2dc69
Верхний Тагил,Свердловская,"Свердловская обл, г Верхний Тагил",11843,UTC+5,57.3763758,59.9517653,e76b32c8-a93e-4d3f-bae2-282dc900954a
Верхняя Пышма,Свердловская,"Свердловская обл, г Верхняя Пышма",58707,UTC+5,56.9758903,60.5650383,061cd8e0-b7bd-4a31-944e-a6e3da93631d
Верхняя Салда,Свердловская,"Свердловская обл, г Верхняя Салда",46240,UTC+5,58.0465803,60.5560164,744462fb-a17d-43be-b71e-e7ecbd687561
Верхняя Тура,Свердловская,"Свердловская обл, г Верхняя Тура",9468,UTC+5,58.3643685,59.8265235,4ffc4d96-d8fb-49c8-9e36-0989968d06e5
Верхотурье,Свердловская,"Свердловская обл, г Верхотурье",8815,UTC+5,58.8622073,60.8103945,6a688b13-5231-4d5e-b5eb-ee14da03ac10
Волчанск,Свердловская,"Свердловская обл, г Волчанск",10008,UTC+5,59.9351707,60.0798618,68edcd30-0b57-4699-a196-343b80d23223
Дегтярск,Свердловская,"Свердловская обл, г Дегтярск",15521,UTC+5,56.7048206,60.079138,079bd9a9-7a84-4e6e-8a69-e73433e51e41
Екатеринбург,Свердловская,г Екатеринбург,1377738,UTC+5,56.8385216,60.6054911,2763c110-cb8b-416a-9dac-ad28a55b4402
Заречный,Свердловская,"Свердловская обл, г Заречный",26803,UTC+5,56.8102931,61.3380029,8018ae42-55a5-4297-a126-b482aee0b634
Ивдель,Свердловская,"Свердловская обл, г Ивдель",17764,UTC+5,60.6944496,60.4245069,c32d06c4-cca2-42f4-a3b3-b2fee48b9585
Ирбит,Свердловская,"Свердловская обл, г Ирбит",38352,UTC+5,57.6838362,63.057675,4a90bd67-7682-4012-a0c5-09865b9d08a0
Каменск-Уральский,Свердловская,"Свердловская обл, г Каменск-Уральский",174710,UTC+5,56.414962,61.9188674,ecc16584-9814-44d7-a0f3-c79601caa734
Камышлов,Свердловская,"Свердловская обл, г Камышлов",26875,UTC+5,56.8465034,62.7119766,ac2abd40-bb9b-41df-abd8-a319afd88f00
Карпинск,Свердловская,"Свердловская обл, г Карпинск",29118,UTC+5,59.7665925,60.0011703,a695f868-8b1d-412a-b011-3e1eb265aad5
Качканар,Свердловская,"Свердловская обл, г Качканар",42563,UTC+5,58.7051762,59.4839155,c6d37528-b353-43eb-81d8-64a4fd1612f5
Кировград,Свердловская,"Свердловская обл, г Кировград",21959,UTC+5,57.4299433,60.0624051,dd3f07bd-0109-47e0-8a0a-64928436beed
Краснотурьинск,Свердловская,"Свердловская обл, г Краснотурьинск",59701,UTC+5,59.7636635,60.1934525,59b1c816-7f98-4707-b5e2-c6193fff8923
Красноуральск,Свердловская,"Свердловская обл, г Красноуральск",24973,UTC+5,58.348651,60.0408764,3c6a6e0c-29d7-409b-9d2a-135994cf5e97
Красноуфимск,Свердловская,"Свердловская обл, г Красноуфимск",39765,UTC+5,56.612387,57.7636637,ddb355ab-7c2a-4f86-b388-6afbd81a7e73
Кушва,Свердловская,"Свердловская обл, г Кушва",33027,UTC+5,58.2826013,59.7645766,c2b7db39-9ef3-4d9d-a109-a3870b583d45
Лесной,Свердловская,"Свердловская обл, г Лесной",52464,UTC+5,58.6348516,59.7981565,26c6f82c-8503-4c38-9009-52815c8f4a9b
Михайловск,Свердловская,"Свердловская обл, Нижнесергинский р-н, г Михайловск",9215,UTC+5,56.4370039,59.1137316,177c10d7-f36f-449e-a94b-5f7f45a0dbc8
Невьянск,Свердловская,"Свердловская обл, г Невьянск",25147,UTC+5,57.49131,60.2183429,aedb1d40-4877-49c6-8bcb-e2ec6b6cb410
Нижние Серги,Свердловская,"Свердловская обл, г Нижние Серги",11217,UTC+5,56.6544959,59.2953035,9f066e0f-7799-4eb9-a301-ef12719d7c03
Нижний Тагил,Свердловская,"Свердловская обл, г Нижний Тагил",361883,UTC+5,57.910126,59.9812853,cc73d6af-6e2e-4a1f-be8e-682c289b0b57
Нижняя Салда,Свердловская,"Свердловская обл, г Нижняя Салда",17969,UTC+5,58.0748272,60.7025418,b4326e03-bab5-4188-a8c1-97d69858c514
Нижняя Тура,Свердловская,"Свердловская обл, г Нижняя Тура",21596,UTC+5,58.6309267,59.8520344,5591594f-f2a4-49b0-a3bc-22307f192c4e
Новая Ляля,Свердловская,"Свердловская обл, г Новая Ляля",12400,UTC+5,59.0538977,60.5944825,afff2611-ca9b-4e0e-9690-f5d13b7a7535
Новоуральск,Свердловская,"Свердловская обл, г Новоуральск",91813,UTC+5,57.2472567,60.0956714,22fbcef5-5cab-4ef2-9cb5-fddd1479bc8e
Первоуральск,Свердловская,"Свердловская обл, г Первоуральск",149800,UTC+5,56.9080085,59.942926,45bad628-61b7-4445-b62a-fa4c7bc71ccd
Полевской,Свердловская,"Свердловская обл, г Полевской",64316,UTC+5,56.4956952,60.2365298,2a3b4b10-7035-4af5-9bbd-409c42b51eb7
Ревда,Свердловская,"Свердловская обл, г Ревда",61713,UTC+5,56.7986319,59.9071591,b1a4b393-ac99-4447-a11d-c3b454fa3d8e
Реж,Свердловская,"Свердловская обл, г Реж",38709,UTC+5,57.3717477,61.3833842,e40dd081-584b-435c-b8ed-d44ab7854729
Североуральск,Свердловская,"Свердловская обл, г Североуральск",29279,UTC+5,60.1533109,59.9525245,862dddf0-0479-4ffb-bc2c-ee83d598e855
Серов,Свердловская,"Свердловская обл, г Серов",99381,UTC+5,59.6047724,60.5753882,591f3e74-079f-42ff-a155-f01c9dc363ae
Среднеуральск,Свердловская,"Свердловская обл, г Среднеуральск",20357,UTC+5,56.9918901,60.4771018,7c470adb-7d3d-42a1-9190-8f3fd05f710d
Сухой Лог,Свердловская,"Свердловская обл, Сухоложский р-н, г Сухой Лог",34836,UTC+5,56.9076193,62.0358093,9e41e6fc-a2a3-4ee4-9f60-045cf22d45d0
Сысерть,Свердловская,"Свердловская обл, г Сысерть",20594,UTC+5,56.5005715,60.8190003,93fdb310-5e08-43ee-aabe-42e39a950928
Тавда,Свердловская,"Свердловская обл, г Тавда",35421,UTC+5,58.0434672,65.274217,e3d340e7-15af-436c-a0f0-abfaf2108fca
Талица,Свердловская,"Свердловская обл, г Талица",18339,UTC+5,57.0122687,63.7320757,12a6ddb3-4f9e-44bf-9e24-77eb72cae2ed
Туринск,Свердловская,"Свердловская обл, г Туринск",17990,UTC+5,58.0393524,63.6981973,45a7312f-5c8b-46d9-b7ff-46d0efa63366
Заводоуковск,Тюменская,"Тюменская обл, г Заводоуковск",25657,UTC+5,56.5027463,66.5513613,10c58caf-f8b8-44b6-99b9-5cf25f681fcf
Ишим,Тюменская,"Тюменская обл, г Ишим",69567,UTC+5,56.1104858,69.4795776,248fbf02-0ba3-4208-8478-ba3def019844
Тобольск,Тюменская,"Тюменская обл, г Тобольск",99698,UTC+5,58.2017299,68.2538558,6d7c3e9e-8d6d-490a-a650-8257dbf5ec36
Тюмень,Тюменская,г Тюмень,581758,UTC+5,57.1529744,65.5344099,9ae64229-9f7b-4149-b27a-d1f6ec74b5ce
Ялуторовск,Тюменская,"Тюменская обл, г Ялуторовск",36494,UTC+5,56.6547289,66.3122992,2771f01d-b335-40ba-ac30-11a7d3b43c26
Белоярский,Ханты-Мансийский Автономный округ - Югра,"Ханты-Мансийский Автономный округ - Югра АО, г Белоярский",20283,UTC+5,63.7121099,66.6772226,db0b028c-2da0-4fb9-af00-6fed7a7644a0
Когалым,Ханты-Мансийский Автономный округ - Югра,"Ханты-Мансийский Автономный округ - Югра АО, г Когалым",58192,UTC+5,62.2639527,74.4829794,5a08166f-cfaa-4e95-8233-f0d473883bd3
Лангепас,Ханты-Мансийский Автономный округ - Югра,"Ханты-Мансийский Автономный округ - Югра АО, г Лангепас",41675,UTC+5,61.2536939,75.1807763,149e651b-5dd3-480f-a372-5174576609f6
Лянтор,Ханты-Мансийский Автономный округ - Югра,"Ханты-Мансийский Автономный округ - Югра АО, Сургутский р-н, г Лянтор",38922,UTC+5,61.6392863,72.179409,e7e90d82-aecc-4e9c-a373-3a7afcd5fed3
Мегион,Ханты-Мансийский Автономный округ - Югра,"Ханты-Мансийский Автономный округ - Югра АО, г Мегион",49471,UTC+5,61.0318712,76.1025878,d9c157ca-fd05-4efc-ae0c-16927612a0c8
Нефтеюганск,Ханты-Мансийский Автономный округ - Югра,"Ханты-Мансийский Автономный округ - Югра АО, г Нефтеюганск",123276,UTC+5,61.0882676,72.6164079,45906532-143b-48c2-9af3-f480dc19c7bf
Нижневартовск,Ханты-Мансийский Автономный округ - Югра,"Ханты-Мансийский Автономный округ - Югра АО, г Нижневартовск",251860,UTC+5,60.9396698,76.5696184,0bf0f4ed-13f8-446e-82f6-325498808076
Нягань,Ханты-Мансийский Автономный округ - Югра,"Ханты-Мансийский Автономный округ - Югра АО, г Нягань",54903,UTC+5,62.1454701,65.3946047,06157075-a993-404d-b940-0a103131dc66
Покачи,Ханты-Мансийский Автономный округ - Югра,"Ханты-Мансийский Автономный округ - Югра АО, г Покачи",17053,UTC+5,61.7422169,75.5941517,8bac4b94-1d16-42b5-b5c6-211aa52f3216
Пыть-Ях,Ханты-Мансийский Автономный округ - Югра,"Ханты-Мансийский Автономный округ - Югра АО, г Пыть-Ях",41453,UTC+5,60.7585833,72.8365617,130857a0-7059-4f18-9a13-c17ef6c4f9ca
Радужный,Ханты-Мансийский Автономный округ - Югра,"Ханты-Мансийский Автономный округ - Югра АО, г Радужный",43394,UTC+5,62.1342888,77.4584094,394a840f-9502-406f-a8be-3a2aa9e8f075
Советский,Ханты-Мансийский Автономный округ - Югра,"Ханты-Мансийский Автономный округ - Югра АО, г Советский",26434,UTC+5,61.3706913,63.5667222,b2487322-b3b1-48fc-a462-cf06c36fac91
Сургут,Ханты-Мансийский Автономный округ - Югра,"Ханты-Мансийский Автономный округ - Югра АО, г Сургут",306703,UTC+5,61.2541083,73.3961587,f1eb1809-47d4-4f0b-9a74-fa416e9d3df2
Урай,Ханты-Мансийский Автономный округ - Югра,"Ханты-Мансийский Автономный округ - Югра АО, г Урай",39435,UTC+5,60.1296954,64.8038508,610abc14-c127-4d7c-8697-31cb5c7c47f2
Ханты-Мансийск,Ханты-Мансийский Автономный округ - Югра,г Ханты-Мансийск,79410,UTC+5,61.0023984,69.0184798,d680d1a9-ff89-42c0-b39f-143d2ffb520a
Югорск,Ханты-Мансийский Автономный округ - Югра,"Ханты-Мансийский Автономный округ - Югра АО, г Югорск",34066,UTC+5,61.3123568,63.3365484,abb05e81-bd8b-4e44-abf7-384c9eba3407
Аша,Челябинская,"Челябинская обл, г Аша",31916,UTC+5,54.9906527,57.2783953,c1c960ba-28ed-4a23-9663-668a10e8dbc1
Бакал,Челябинская,"Челябинская обл, Саткинский р-н, г Бакал",20953,UTC+5,54.9406399,58.8051698,f0eff629-59f9-46e3-a3e1-70003376fbd8
Верхнеуральск,Челябинская,"Челябинская обл, г Верхнеуральск",9459,UTC+5,53.8760961,59.2169852,e4a3d40b-d937-4eef-900f-e16a2244a4c1
Верхний Уфалей,Челябинская,"Челябинская обл, г Верхний Уфалей",30504,UTC+5,56.0487158,60.2318886,03aa453a-c7d6-4567-9a59-34a9e9cc1eac
Еманжелинск,Челябинская,"Челябинская обл, г Еманжелинск",30218,UTC+5,54.7554548,61.3243477,450daf49-c6ce-4bbd-9e3e-350e6ad3bc6c
Златоуст,Челябинская,"Челябинская обл, г Златоуст",174985,UTC+5,55.1714905,59.6725549,110c731e-d72b-4c37-91cb-03ce33d9e727
Карабаш,Челябинская,"Челябинская обл, г Карабаш",13151,UTC+5,55.4852323,60.2358881,dbca0fdd-89a6-43ad-9bd0-9796236917d7
Карталы,Челябинская,"Челябинская обл, г Карталы",29136,UTC+5,53.0536197,60.6478408,8de6102a-50a8-4bd4-9552-a265cb82b57f
Касли,Челябинская,"Челябинская обл, г Касли",16998,UTC+5,55.8868784,60.7421663,9db9997b-8945-4ae2-9d14-6dfe0dd01c7e
Катав-Ивановск,Челябинская,"Челябинская обл, г Катав-Ивановск",17640,UTC+5,54.7521438,58.1983648,5c0f59dc-daeb-4891-a620-900a59d8cabd
Копейск,Челябинская,"Челябинская обл, г Копейск",137604,UTC+5,55.116665,61.6179185,69462f61-d1da-4e61-a970-3b71c6623002
Коркино,Челябинская,"Челябинская обл, г Коркино",38950,UTC+5,54.8903147,61.4034576,34bc4096-0b85-4b90-bac1-2539cb030041
Куса,Челябинская,"Челябинская обл, г Куса",18792,UTC+5,55.3386053,59.4385778,94812112-feed-454d-a3d2-45ba7bc691d0
Кыштым,Челябинская,"Челябинская обл, г Кыштым",38950,UTC+5,55.7061276,60.5563781,969d3bb6-4d8e-4130-902b-b70571090302
Магнитогорск,Челябинская,"Челябинская обл, г Магнитогорск",408401,UTC+5,53.4072153,58.9791437,988157bf-d6d5-4c2a-80ec-4ad531eea056
Миасс,Челябинская,"Челябинская обл, г Миасс",151812,UTC+5,55.0456457,60.1077572,f2976e80-32e1-4284-8eda-06cf19239cd1
Миньяр,Челябинская,"Челябинская обл, Ашинский р-н, г Миньяр",10195,UTC+5,55.0709557,57.548478,855ef067-23aa-425a-aa9b-cadbfb1f9fff
Нязепетровск,Челябинская,"Челябинская обл, г Нязепетровск",12452,UTC+5,56.0536895,59.6097202,e42b53fb-fed8-4ee7-94f3-6190e179d249
Озерск,Челябинская,"Челябинская обл, г Озерск",82268,UTC+5,55.763154,60.7076198,8192c863-edbf-4825-8523-0612ae80e5a7
Пласт,Челябинская,"Челябинская обл, г Пласт",17344,UTC+5,54.3692764,60.8151894,4828bba2-6758-4e7b-a7ef-ff07f83e9563
Сатка,Челябинская,"Челябинская обл, г Сатка",45465,UTC+5,55.0405288,59.0288975,8bcc16d4-ead7-4938-944c-862c7e6c67aa
Сим,Челябинская,"Челябинская обл, Ашинский р-н, г Сим",14465,UTC+5,54.9907827,57.6900155,b23193d5-43a7-4663-8fba-7ee34ae4db77
Снежинск,Челябинская,"Челябинская обл, г Снежинск",48896,UTC+5,56.0851495,60.7324914,08aad8a8-0067-4161-8389-b75d1da72866
Трехгорный,Челябинская,"Челябинская обл, г Трехгорный",33678,UTC+5,54.8178249,58.4464194,097d2fcb-d22a-4fbd-89bf-27950b7116a3
Троицк,Челябинская,"Челябинская обл, г Троицк",78637,UTC+5,54.0843745,61.5586831,b5ad78c2-cc8f-4769-9a9f-75743d8da02f
Усть-Катав,Челябинская,"Челябинская обл, г Усть-Катав",23586,UTC+5,54.9260812,58.152805,327f11c6-474f-44f9-aff3-8ba1780fcaf0
Чебаркуль,Челябинская,"Челябинская обл, г Чебаркуль",43405,UTC+5,54.9818567,60.3773121,1fe59b79-b019-45d7-bfd9-03b3b2d49cb6
Челябинск,Челябинская,г Челябинск,1130273,UTC+5,55.1602624,61.4008078,a376e68d-724a-4472-be7c-891bdb09ae32
Южноуральск,Челябинская,"Челябинская обл, г Южноуральск",37890,UTC+5,54.448927,61.2581158,2ac904d8-365e-4f49-8ff9-f14f88609535
Юрюзань,Челябинская,"Челябинская обл, Катав-Ивановский р-н, г Юрюзань",12568,UTC+5,54.854662,58.4226698,162b9632-9ebb-4143-80fd-2d0c4a978243
Губкинский,Ямало-Ненецкий,"Ямало-Ненецкий АО, г Губкинский",23340,UTC+5,64.4457594,76.4713274,0cb9e3a5-20fa-4248-8c1d-b31d5ce7f691
Лабытнанги,Ямало-Ненецкий,"Ямало-Ненецкий АО, г Лабытнанги",26948,UTC+5,66.6592841,66.3883009,6552fa92-269f-4b6a-bee5-fe9204463d99
Муравленко,Ямало-Ненецкий,"Ямало-Ненецкий АО, г Муравленко",33401,UTC+5,63.7940552,74.4948635,9d4ebe8d-29d8-4ddc-882d-75a5c5aec652
Надым,Ямало-Ненецкий,"Ямало-Ненецкий АО, г Надым",46550,UTC+5,65.5377966,72.5182736,24a3f6a2-5994-4ede-90d4-dc7fe64418b8
Новый Уренгой,Ямало-Ненецкий,"Ямало-Ненецкий АО, г Новый Уренгой",104144,UTC+5,66.0839433,76.6809681,4136d0c1-3ff7-44c0-aa30-fa2e7eb96ef7
Ноябрьск,Ямало-Ненецкий,"Ямало-Ненецкий АО, г Ноябрьск",110572,UTC+5,63.2018039,75.4510581,131c6e49-9bc5-484d-b65a-ee7f5d250418
Салехард,Ямало-Ненецкий,г Салехард,42494,UTC+5,66.5492077,66.6085318,0c1b7f05-9fd9-4ec9-a2cc-5ee2799be1e6
Тарко-Сале,Ямало-Ненецкий,"Ямало-Ненецкий АО, г Тарко-Сале",20372,UTC+5,64.9118803,77.7610236,b998fcc0-d770-4754-9133-d669a2b2ba5d
Алексеевка,Белгородская,"Белгородская обл, г Алексеевка",39026,UTC+3,50.6299647,38.6880342,94969f84-fff4-4ddf-9677-b912b4b2aa3e
Белгород,Белгородская,г Белгород,356426,UTC+3,50.5976472,36.5856652,02e9c019-ab4d-4fa0-928e-d6c0a41dc256
Бирюч,Белгородская,"Белгородская обл, г Бирюч",7842,UTC+3,50.6484585,38.4005083,eaaf5809-d1e2-4d93-8f05-85dd598cc403
Валуйки,Белгородская,"Белгородская обл, г Валуйки",35322,UTC+3,50.2111207,38.0998772,fe7eea4a-875a-4235-aa61-81c2a37a0440
Грайворон,Белгородская,"Белгородская обл, г Грайворон",6234,UTC+3,50.4862958,35.6663877,51c31ef5-10b3-4011-8e1c-7e7d452afd1b
Губкин,Белгородская,"Белгородская обл, г Губкин",88562,UTC+3,51.2837123,37.5347759,98b1ec30-6107-4f99-ae3a-9d82492f30a1
Короча,Белгородская,"Белгородская обл, г Короча",5877,UTC+3,50.8129041,37.1896436,76fecead-fc02-459a-bce4-848698e645fe
Новый Оскол,Белгородская,"Белгородская обл, г Новый Оскол",19530,UTC+3,50.7633747,37.8775484,f565b329-4041-4fd2-aa0a-debd5f7c3857
Старый Оскол,Белгородская,"Белгородская обл, г Старый Оскол",221163,UTC+3,51.2967101,37.8350182,9f5e86b1-b893-43dc-9dd4-ac66573b17d1
Строитель,Белгородская,"Белгородская обл, г Строитель",23933,UTC+3,50.7845099,36.4887648,19c9f6de-45cd-4c76-9839-abd571698ced
Шебекино,Белгородская,"Белгородская обл, г Шебекино",44277,UTC+3,50.4004883,36.8877889,dc80ddf0-b1ac-4344-98e8-fcfa5295a0a3
Брянск,Брянская,г Брянск,415640,UTC+3,53.2419535,34.3652146,414b71cf-921e-4bfc-b6e0-f7395d16aaef
Дятьково,Брянская,"Брянская обл, г Дятьково",29438,UTC+3,53.5958178,34.3551812,fd37b6f0-2406-41ca-86bc-57dd58fd71f4
Жуковка,Брянская,"Брянская обл, г Жуковка",18269,UTC+3,53.5340397,33.7302579,bd51e883-748a-4c55-ac0a-eee31be1433e
Злынка,Брянская,"Брянская обл, г Злынка",5507,UTC+3,52.4267015,31.7360399,9491aba8-fbc1-4da8-8ede-8d49690c393a
